STRUCTURE,STRUCTURE_ID,freq,unit,wstatus,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ATZZ,2020,0.7,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,ATZZZ,2020,0.7,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE,2020,4063.8,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE,2021,4130,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE1,2020,626.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE1,2021,630.8,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE10,2020,626.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE10,2021,630.8,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE100,2020,626.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE100,2021,630.8,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE2,2020,2369.2,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE2,2021,2410.5,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE21,2020,721,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE21,2021,732.6,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE211,2020,420.3,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE211,2021,426.1,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE212,2020,132.8,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE212,2021,135.6,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE213,2020,167.9,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE213,2021,170.9,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE22,2020,296,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE22,2021,301,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE223,2020,48.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE223,2021,49.3,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE224,2020,173.1,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE224,2021,176.3,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE225,2020,74.5,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE225,2021,75.5,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE23,2020,522.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE23,2021,534.8,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE231,2020,71.3,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE231,2021,72.6,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE232,2020,50.2,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE232,2021,50.5,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE233,2020,23.1,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE233,2021,23.6,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE234,2020,256,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE234,2021,263.8,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE235,2020,33.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE235,2021,33.7,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE236,2020,88.3,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE236,2021,90.7,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE24,2020,393.3,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE24,2021,397.8,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE241,2020,234,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE241,2021,235.2,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE242,2020,159.3,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE242,2021,162.5,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE25,2020,436.6,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE25,2021,444.3,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE251,2020,106.3,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE251,2021,107.7,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE252,2020,12.8,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE252,2021,12.9,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE253,2020,36.6,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE253,2021,37,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE254,2020,119.7,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE254,2021,122.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE255,2020,42.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE255,2021,42.8,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE256,2020,66.2,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE256,2021,68.1,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE257,2020,33.5,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE257,2021,34.1,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE258,2020,19,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE258,2021,19.3,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE3,2020,1065.6,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE3,2021,1085.6,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE31,2020,133.1,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE31,2021,135.9,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE310,2020,133.1,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE310,2021,135.9,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE32,2020,374.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE32,2021,380.2,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE323,2020,72.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE323,2021,73.5,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE328,2020,78.5,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE328,2021,79.5,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE329,2020,33,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE329,2021,33.9,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE32A,2020,29.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE32A,2021,29.8,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE32B,2020,116.6,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE32B,2021,118.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE32C,2020,25,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE32C,2021,25.2,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE32D,2020,19.6,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE32D,2021,19.9,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE33,2020,336.3,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE33,2021,343.3,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE331,2020,28.9,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE331,2021,29.7,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE332,2020,210.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE332,2021,214.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE334,2020,15.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE334,2021,16.3,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE335,2020,58.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE335,2021,59.6,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE336,2020,23.2,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE336,2021,23.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE34,2020,80.8,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE34,2021,82.3,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE341,2020,18.7,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE341,2021,18.8,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE342,2020,11.7,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE342,2021,11.9,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE343,2020,18.9,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE343,2021,19.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE344,2020,20.8,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE344,2021,21.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE345,2020,10.9,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE345,2021,10.9,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE35,2020,141,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE35,2021,143.8,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE351,2020,26.9,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE351,2021,27.4,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE352,2020,100.8,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE352,2021,102.9,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE353,2020,13.3,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BE353,2021,13.5,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BEZ,2020,2.6,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BEZ,2021,3.1,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BEZZ,2020,2.6,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BEZZ,2021,3.1,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BEZZZ,2020,2.6,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BEZZZ,2021,3.1,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG,2020,2573.3,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG3,2020,1049.18,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG31,2020,192.16,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG311,2020,18.45,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG312,2020,32.05,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG313,2020,38.64,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG314,2020,66.82,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG315,2020,36.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG32,2020,246.74,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG321,2020,74.57,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG322,2020,43.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG323,2020,74.22,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG324,2020,30.51,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG325,2020,24.24,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG33,2020,289.58,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG331,2020,165.55,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG332,2020,43.45,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG333,2020,49.74,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG334,2020,30.83,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG34,2020,320.69,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG341,2020,127.21,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG342,2020,43.21,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG343,2020,33.81,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG344,2020,116.47,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG4,2020,1524.12,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG41,2020,1077.98,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG411,2020,850.33,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG412,2020,70.96,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG413,2020,98.14,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG414,2020,29.33,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG415,2020,29.22,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG42,2020,446.14,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG421,2020,247.76,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG422,2020,58.13,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG423,2020,68.9,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG424,2020,36.2,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,BG425,2020,35.16,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CY,2020,390.89,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CY,2021,395.68,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CY0,2020,390.89,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CY0,2021,395.68,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CY00,2020,390.89,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CY00,2021,395.68,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CY000,2020,390.89,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CY000,2021,395.68,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ,2020,4605,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ,2021,4654,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ0,2020,4605,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ0,2021,4654,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ01,2020,773,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ01,2021,803,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ010,2020,773,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ010,2021,803,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ02,2020,499,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ02,2021,499,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ020,2020,499,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ020,2021,499,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ03,2020,519,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ03,2021,539,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ031,2020,263,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ031,2021,271,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ032,2020,256,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ032,2021,268,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ04,2020,435,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ04,2021,428,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ041,2020,116,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ041,2021,108,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ042,2020,319,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ042,2021,321,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ05,2020,636,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ05,2021,637,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ051,2020,179,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ051,2021,181,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ052,2020,227,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ052,2021,226,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ053,2020,229,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ053,2021,230,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ06,2020,737,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ06,2021,743,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ063,2020,218,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ063,2021,211,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ064,2020,519,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ064,2021,532,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ07,2020,506,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ07,2021,514,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ071,2020,261,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ071,2021,270,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ072,2020,246,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ072,2021,244,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ08,2020,501,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ08,2021,490,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ080,2020,501,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,CZ080,2021,490,
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE,2020,40859,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE1,2020,5769.65,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE11,2020,2228.96,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE111,2020,498.22,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE112,2020,213.24,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE113,2020,258.22,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE114,2020,109.6,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE115,2020,245.8,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE116,2020,186.66,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE117,2020,90.41,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE118,2020,166.17,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE119,2020,68.3,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE11A,2020,104.3,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE11B,2020,70.1,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE11C,2020,61.96,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE11D,2020,155.97,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE12,2020,1446.87,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE121,2020,37.87,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE122,2020,220.44,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE123,2020,195.55,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE124,2020,109.89,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE125,2020,113.76,p
dataflow,ESTAT:NAMA_10R_3EMPERS(1.0),A,THS,SAL,TOTAL,DE126,2020,224.34,p
